TimeStamp,Delta_TP9,Delta_AF7,Delta_AF8,Delta_TP10,Theta_TP9,Theta_AF7,Theta_AF8,Theta_TP10,Alpha_TP9,Alpha_AF7,Alpha_AF8,Alpha_TP10,Beta_TP9,Beta_AF7,Beta_AF8,Beta_TP10,Gamma_TP9,Gamma_AF7,Gamma_AF8,Gamma_TP10,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,AUX_RIGHT,Accelerometer_X,Accelerometer_Y,Accelerometer_Z,Gyro_X,Gyro_Y,Gyro_Z,HeadBandOn,HSI_TP9,HSI_AF7,HSI_AF8,HSI_TP10,Battery,Elements
2024-09-29 19:01:20.982,3.5210357,3.5768561,2.6419635,3.929727,2.579057,3.1017096,1.7541758,2.9902074,2.7107935,3.513027,1.7923373,3.160554,2.0884438,2.555107,1.2993234,2.4714386,1.5168662,2.0601323,0.790973,1.8180761,NaN,NaN,794.57874,811.0989,NaN,-0.290283203125,-9.765625E-4,0.916748046875,5.256195068359375,-4.42626953125,0.04486083984375,1,1.0,1.0,1.0,1.0,15.00
2024-09-29 19:01:20.983,3.5210357,3.5768561,2.6419635,3.929727,2.579057,3.1017096,1.7541758,2.9902074,2.7107935,3.513027,1.7923373,3.160554,2.0884438,2.555107,1.2993234,2.4714386,1.5168662,2.0601323,0.790973,1.8180761,NaN,NaN,794.17584,808.68134,NaN,-0.290283203125,-9.765625E-4,0.916748046875,5.256195068359375,-4.42626953125,0.04486083984375,1,1.0,1.0,1.0,1.0,15.00
2024-09-29 19:01:20.983,3.5210357,3.5768561,2.6419635,3.929727,2.579057,3.1017096,1.7541758,2.9902074,2.7107935,3.513027,1.7923373,3.160554,2.0884438,2.555107,1.2993234,2.4714386,1.5168662,2.0601323,0.790973,1.8180761,NaN,NaN,792.96704,805.8608,NaN,-0.290283203125,-9.765625E-4,0.916748046875,5.256195068359375,-4.42626953125,0.04486083984375,1,1.0,1.0,1.0,1.0,15.00
2024-09-29 19:01:20.984,3.5210357,3.5768561,2.6419635,3.929727,2.579057,3.1017096,1.7541758,2.9902074,2.7107935,3.513027,1.7923373,3.160554,2.0884438,2.555107,1.2993234,2.4714386,1.5168662,2.0601323,0.790973,1.8180761,NaN,NaN,788.1319,811.0989,NaN,-0.290283203125,-9.765625E-4,0.916748046875,5.256195068359375,-4.42626953125,0.04486083984375,1,1.0,1.0,1.0,1.0,15.00
2024-09-29 19:01:20.984,3.5210357,3.5768561,2.6419635,3.929727,2.579057,3.1017096,1.7541758,2.9902074,2.7107935,3.513027,1.7923373,3.160554,2.0884438,2.555107,1.2993234,2.4714386,1.5168662,2.0601323,0.790973,1.8180761,NaN,NaN,789.34064,813.1135,NaN,-0.290283203125,-9.765625E-4,0.916748046875,5.256195068359375,-4.42626953125,0.04486083984375,1,1.0,1.0,1.0,1.0,15.00
2024-09-29 19:01:20.985,3.5210357,3.5768561,2.6419635,3.929727,2.579057,3.1017096,1.7541758,2.9902074,2.7107935,3.513027,1.7923373,3.160554,2.0884438,2.555107,1.2993234,2.4714386,1.5168662,2.0601323,0.790973,1.8180761,NaN,NaN,794.57874,813.91943,NaN,-0.290283203125,-9.765625E-4,0.916748046875,5.256195068359375,-4.42626953125,0.04486083984375,1,1.0,1.0,1.0,1.0,15.00
2024-09-29 19:01:20.985,3.5210357,3.5768561,2.6419635,3.929727,2.579057,3.1017096,1.7541758,2.9902074,2.7107935,3.513027,1.7923373,3.160554,2.0884438,2.555107,1.2993234,2.4714386,1.5168662,2.0601323,0.790973,1.8180761,NaN,NaN,797.3993,818.3516,NaN,-0.290283203125,-9.765625E-4,0.916748046875,5.256195068359375,-4.42626953125,0.04486083984375,1,1.0,1.0,1.0,1.0,15.00
2024-09-29 19:01:20.986,3.5210357,3.5768561,2.718494,3.929727,2.579057,3.1017096,1.8296493,2.9902074,2.7107935,3.513027,1.7923373,3.160554,2.0884438,2.555107,1.3468385,2.4714386,1.5168662,2.0601323,0.7956832,1.8180761,NaN,NaN,795.78754,811.9048,NaN,-0.290283203125,-9.765625E-4,0.916748046875,5.256195068359375,-4.42626953125,0.04486083984375,1,1.0,1.0,1.0,1.0,15.00
2024-09-29 19:01:20.989,3.5210357,3.5768561,2.718494,3.929727,2.579057,3.1017096,1.8296493,2.9902074,2.7107935,3.513027,1.7923373,3.160554,2.0884438,2.555107,1.3468385,2.4714386,1.5168662,2.0601323,0.7956832,1.8180761,NaN,NaN,791.75824,806.26373,NaN,-0.290283203125,-9.765625E-4,0.916748046875,5.256195068359375,-4.42626953125,0.04486083984375,1,1.0,1.0,1.0,1.0,15.00
2024-09-29 19:01:20.990,3.5210357,3.5768561,2.718494,3.929727,2.579057,3.1017096,1.8296493,2.9902074,2.7107935,3.513027,1.7923373,3.160554,2.0884438,2.555107,1.3468385,2.4714386,1.5168662,2.0601323,0.7956832,1.8180761,NaN,NaN,792.5641,804.2491,NaN,-0.290283203125,-9.765625E-4,0.916748046875,5.256195068359375,-4.42626953125,0.04486083984375,1,1.0,1.0,1.0,1.0,15.00
2024-09-29 19:01:20.990,3.5210357,3.5768561,2.718494,3.929727,2.579057,3.1017096,1.8296493,2.9902074,2.7107935,3.513027,1.7923373,3.160554,2.0884438,2.555107,1.3468385,2.4714386,1.5168662,2.0601323,0.7956832,1.8180761,NaN,NaN,790.54944,813.91943,NaN,-0.290283203125,-9.765625E-4,0.916748046875,5.256195068359375,-4.42626953125,0.04486083984375,1,1.0,1.0,1.0,1.0,15.00
